place_id,nombre,direccion,tipo_territorio,departamento,pais,latitud,longitud,calificacion,total_calificaciones,comentarios,nivel_precios,telefono,tipo_telefono,sitio_web,entrada_accesible,es_reservable,estado_negocio,tags,abre_lunes,abre_martes,abre_miercoles,abre_jueves,abre_viernes,abre_sabado,abre_domingo,abierto_24h,fuente,direccion_original
ChIJ8zWKdwCnMI4RqjnZMnpIQyQ,fritanga juanita antes estaba cerca de la calle 14,carrera 32 numero 18-76 santa elena,Ciudad,Valle del Cauca,Colombia,3.4256444,-76.5227112,,,,,,Desconocido,,,,operational,"['establishment', 'food', 'point_of_interest', 'restaurant']",False,False,False,False,False,False,False,False,Google API,"cra. 32 #18-76, santa elena, cali, valle del cauca, colombia"
ChIJBRjPGyynMI4RGEAPlZyyyi8,60 winehouse club,parque del triangulo carrera 26 numero 3-77 miraflores,Ciudad,Valle del Cauca,Colombia,3.4355583,-76.5416995,5.0,92.0,"excelente atención. excelente calidad en sus productos. ameno y tranquilo. muy pulcro y minucioso. es toda ina experiencia. | una experiencia excepcional desde que entramos hasta que nos fuimos. la comida fue simplemente espectacular: cada plato con sabores bien balanceados, ingredientes frescos y una presentación impecable. probamos el cochinillo —perfectamente cocinado. pero lo que realmente hizo la diferencia fue la atención. el personal fue atento, cordial y conocía bien la carta, lo que nos ayudó a elegir justo lo que queríamos. sin duda, un lugar al que volveremos. totalmente recomendado. | de lo mejor de colombia me encanta ir a los mejores restaurantes de mis destinos, soy de bogotá y ha sido de las mejores atenciones que he tenido. la comida es deliciosa y las recomendaciones son muy acertadas si por ejemplo es tu primera vez o no sabes muy bien qué pedir o cómo pedirlo | un lugar precioso! con música tranquila, la comida es riquísima, y la atención es excelente. muy amables de verdad gracias ! cali merecía un sitio así | para los amantes de la buena mesa. lugar excepcional, buen ambiente, impecable servicio, amplia carta de vinos y platos internacionales. una joya oculta",,+57 315 4172331,Móvil,http://www.60winehouseclub.com/,,True,operational,"['bar', 'establishment', 'food', 'liquor_store', 'point_of_interest', 'restaurant', 'storage', 'store']",True,True,True,True,True,True,True,False,Google API,"parque del triangulo, cra. 26 #3-77, miraflores, cali, valle del cauca, colombia"
ChIJZcXfI4OmMI4RpU43MjW4KR0,pilates body evolution,calle 3 a numero 3442 el sindicato,Ciudad,Valle del Cauca,Colombia,3.4350862,-76.54559359999999,4.3,19.0,"no tan agradable la experiencia. creo que falta comunicación. comunicación sobre las clases, los horario etc. a mi primera clase grupal tampoco me preguntaron mi nombre, si tengo algún dolor etc. cosas muy básicas. hay que mejorar la experiencia. y al final por lo que ofrecen es un poco caro. | tras muchos años practicando pilates, en este centro encontré un alto nivel no solo de profesionales sino además de sus equipos. además de unos precios súper competitivos. el mejor centro de pilates de cali! | excelente lugar, pilates puro y muy buen personal | excelente lugar. muy buena atención al cliente. los instructores profesionales. | nunca responden el teléfono",,+57 315 6596234,Móvil,http://www.pilatesbodyevolution.com,,,operational,"['establishment', 'gym', 'health', 'point_of_interest']",True,True,True,True,True,True,False,False,Google API,"cl 3 a #3442, el sindicato, cali, valle del cauca, colombia"
ChIJ2bPKVoSmMI4RyBo3X5oxYJQ,centro artistico sarasvati,avenidaenida 4bn numero 47an60,Ciudad,Valle del Cauca,Colombia,3.4849197,-76.5218448,4.3,6.0,"excelente. danza hindú orientada al amor y devoción por el señor jaganatha. | excelente lugar, las instalaciones son hermosas. hay dos lugares para la práctica de danzas uno cubierto y otro al aire libre. 100% recomendable.",,+57 315 3002153,Móvil,http://www.sarasvatidanse.com/,True,,operational,"['establishment', 'point_of_interest']",False,True,True,True,True,True,False,False,Google API,"avenida 4bn # 47an60, cali, valle del cauca, colombia"
ChIJIc5xB7KnMI4R4tP0e_9-w2I,ophira fitness,calle 4 oeste numero 3a-22 numerormandia sebastian de belalcazar,Ciudad,Valle del Cauca,Colombia,3.4491651,-76.54374709999999,,,,,+57 350 6061891,Móvil,,,,operational,"['establishment', 'gym', 'health', 'point_of_interest']",True,True,True,True,True,True,True,True,Google API,"cl. 4 oe. #3a-22, normandia sebastian de belalcazar, cali, valle del cauca, colombia"
ChIJY1M5GoymMI4RHIf435MvWUk,limpieza facial en cali renovasse,avenida roosevelt numero 29-72 3 de julio,Ciudad,Valle del Cauca,Colombia,3.4311298,-76.5390827,4.8,75.0,"me pareció muy amable la señora y se nota que por su experiencia sabe mucho! la limpieza que me hizo ha sido una de las mejores que he tenido hasta ahora. | me ah mejorado la piel del acné desde que me hago las limpiezas acá, exelente servicio! | buen lugar para realizarse una limpieza facial. tienen equipos muy buenos y avanzados para atender. me gusto mucho | espectacular!! solo tengo palabras de agradecimiento. desde el primer mensaje que envié para saber los valores, fui muy bien atendida. el ambiente es muy acogedor, limpio y organizado. si viviera en cali, con toda seguridad que sería cliente fiel. la limpieza de piel que yamileth me hizo fue muy especial, toda una experta y profesional en el área. | me pareció un excelente servicio. una muy buena limpieza y me gustaría volver a ir. sus productos son muy buenos y me han ayudado mucho para el cuidado de mi piel.",,+57 320 6837854,Móvil,https://www.facebook.com/limpiezafacialencali/,True,,operational,"['establishment', 'point_of_interest', 'store']",True,True,True,True,True,True,True,False,Google API,"av. roosevelt #29-72, 3 de julio, cali, valle del cauca, colombia"
ChIJv1i8EmumMI4RrY87TRQaK2g,hotel vizcaya real,calle 20 norte numero 5an-30 numero san vicente,Ciudad,Valle del Cauca,Colombia,3.4616138,-76.5299412,4.4,497.0,"excelente hotel. pero en esta ocasión le cobran una toalla a mi hija por la tintura del cabello en $80mil, cuando como mujeres sabemos que si la lavas bien con decol queda blanca y no se mancha. y una toalla de 80.por favor. eso para nosotros baja su calificación es la primera vez en la vida que nos pasa. que desfachates. | le ponen amor al hotel bueno y central | un hotel con partes muy descuidadas, con falta de mantenimiento, la habitación en la que nos quedamos con un lavamanos totalmente manchado y sucio, se tapaba y no funciona el desagüe, no habían cobijas en la habitación y al pedirlas nos trajeron como 5 sabanas porque no tenían. la nevera de la habitación la dejan con llave, entonces para que la ponen? la comida es rica pero las porciones no son tan grandes. la luz se fue un par de veces y una de esas en el ascensor y fue bastante miedoso. el aire acondicionado del salón vizcaya tenía problemas para programarse y el colchón en lo personal al extremo duro! | el hotel parece que ya tiene su tiempo... no sé ve nuevo. los cuartos son pequeños y sólo cuentan con lo básico, es muy austero. el internet... fatal! los primeros días estuve teniendo muchos problemas para poder trabajar desde mi computadora y conectado a la red... luego pedí un cambio de cuarto y funcionó mejor, pero (ya menos) volvía a fallar... el desayuno está incluido, sin embargo también está muy simple... la verdad no escogí el hotel, fue mi cliente al que visité, pero personalmente, no me quedaría en él de nuevo. la ubicación está cerca de una zona rosa (muchos bares y lugares con damas de compañía). no recomendaría el lugar para ir con la familia. | hotel con muy buenas instalaciones, modernas y de buen gusto, cómodo con lo necesario, el servicio del restaurante es bastante demorado y la disposición de los lideres no es la mejor, la comida puede tardarse una hora desde que uno la pide. siempre tienen la excusa de un evento o muchos pedidos para cubrir este inconveniente, por lo que uno preferiría comer fuera del hotel. de resto una buena opcion",,+57 602 3876200,Móvil,,True,,operational,"['establishment', 'lodging', 'point_of_interest']",True,True,True,True,True,True,True,False,Google API,"cl. 20 nte. #5an-30 #, san vicente, cali, valle del cauca, colombia"
ChIJ1_UHXgWZMI4RV6H8ucOzfjg,centro comercial alfaguara,jamundi valle del cauca colombia,Ciudad,Valle del Cauca,Colombia,3.259375,-76.5570856,4.6,2117.0,"es un bonito, amplio y bien surtido centro comercial. tienes buenas marcas, excelente plazoleta de comidas y mucho entretenimiento. la presencia de oficinas empresariales y de una sede la clínica valle del lili lo hacen aún mejor | me encanta ️ pero hace falta aire acondicionado...servicio 24 horas al día.... cines ... sin cines y vida nocturna no hay una ciudad necesitan un cine almenos... | el centro comercial es limpio, buenas marcas, con parqueadero gratis pero la entrada de los autos es un lio, no hacen nada por organizar, menos mal ya casi entregan la nueva via porque nunca invitaron a realizar el retorno. marcas importantes: éxito, gane, plazoleta de xomidas, dollacity. | el lugar es chévere, pero a mí concepto ya hay mucha gente y el centro comercial se les está quedando pequeño, tienen según veo un buen espacio para poder ampliarse y remodelar, seria chévere más restaurantes, sales de cine, juegos para niños que no sean tan sencillos...es un excelente lugar pero si sería chévere que lo amplíen... | dentro del centro tenemos como principal al súper mercado éxito centro con clara evolución van añadiendo a su oferta productos con lo que podemos decir hay una preocupación por ofrecer más cantidad y calidad.comentaremos que todo el personal no está implicado en el proyecto y eso al nuevo cliente lo desilusiona diversos negocios alrededor desde panadería cuya oferta es al gusto colombiano y hacen no tan bien por ejemplo una simple baguette heladería, peluquerías y sitio que hay q visitar para tomar un café de diversos departamentos colombianos o también un excelente capuccino la asociación nacional de cafeteros ha conseguido un excelente producto creando a la vez la tan necesaria imagen de marca",,+57 602 4371912,Móvil,https://www.instagram.com/ccalfaguara,True,,operational,"['establishment', 'point_of_interest', 'shopping_mall']",True,True,True,True,True,True,False,False,Google API,"jamundí, valle del cauca, colombia"
ChIJTeroeu6lMI4RHkiZY33ODV4,santaisa hospedaje,casa esquinera blanca de tres pisos - sector cerca a imbanaco carrera 38d numero 1-09 nueva granada,Ciudad,Valle del Cauca,Colombia,3.4260439,-76.5514954,4.6,14.0,"un lugar muy cómodo y tranquilo para hospedarse. | muy agradable y tranquilo, cerca a zona comercial y a transporte. el aire acondicionado es un detalle muy top, al igual que la ducha regulable. volvería a hospedarme? rotundo sí | muy buen servicio y atención al cliente. muy buen sector, seguro y accesible. los aparta-estudios son cómodos y funcionales. gracias | apartamento con buena ubicación y cerca a la av 5, muy limpio y sin novedades, la comunicación con la(el) propietario fue sencillo y fácil. excelente lugar. | muy buen apartaestudio muy confortable, en buena ubicación y excelente precio. muy amables en la atención. lo recomiendo.",,+57 316 0424410,Móvil,https://www.instagram.com/santaisahospedaje/,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"casa esquinera blanca de tres pisos - sector cerca a imbanaco, cra. 38d #1-09, nueva granada, cali, valle del cauca, colombia"
ChIJaZZwZOinMI4RwXswB_gCFyM,hera experiences,avenida 5 oeste numero 5 oesteste 200,Ciudad,Valle del Cauca,Colombia,3.4542454,-76.5453175,,,,,+57 312 7428893,Móvil,http://www.heraexperiences.com/,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"av. 5 oe. #5 oeste 200, cali, valle del cauca, colombia"
ChIJuwo0FaCmMI4RzH1VP1_sVto,hgo hotel,calle 5a numero 40-36,Ciudad,Valle del Cauca,Colombia,3.4229924,-76.5465747,4.3,227.0,"estadía muy agradable; buena atención de parte de los empleados y siempre diligentes. las habitaciones son muy cómodas y limpias. recomendado! | buena ubicación. personal superatento. muy limpio. buen desayuno. lo recomiendo | es un buen hotel, habitaciones cómodas, limpias y amplias. el administrador jorge es muy amable y diligente. muy recomendado. | la relación comodidad/precio permite darle 4 de calificación. sus habitaciones son amplias, aireadas, con generosa luz natural. el desayuno incluido es sencillo pero rico. | excelente relación calidad vs precio",,+57 318 2097310,Móvil,,True,,operational,"['establishment', 'lodging', 'point_of_interest']",True,True,True,True,True,True,True,True,Google API,"cl. 5a #40-36, cali, valle del cauca, colombia"
